ticker,spot,type,dte,strike,lastPrice,bid,ask,midPrice,volume,impliedVolatility,inTheMoney,dividendRate,dividendYield
SPY,751.280029296875,put,0,727.0,0.02,0.01,0.02,0.015,5087.0,0.25196060546875,False,7.5734,0.010081
SPY,751.280029296875,call,0,728.0,22.54,22.49,24.72,23.605,3.0,0.5451705639648439,True,7.5734,0.010081
SPY,751.280029296875,put,0,728.0,0.02,0.01,0.02,0.015,2115.0,0.242195078125,False,7.5734,0.010081
SPY,751.280029296875,call,0,729.0,21.32,21.49,23.27,22.38,4.0,0.47241738525390625,True,7.5734,0.010081
SPY,751.280029296875,put,0,729.0,0.01,0.01,0.02,0.015,802.0,0.23438265625,False,7.5734,0.010081
SPY,751.280029296875,call,0,730.0,21.64,21.35,21.99,21.67,117.0,0.41699801757812494,True,7.5734,0.010081
SPY,751.280029296875,put,0,730.0,0.01,0.01,0.02,0.015,1555.0,0.22266402343749997,False,7.5734,0.010081
SPY,751.280029296875,call,0,731.0,20.44,19.48,21.28,20.38,8.0,0.442388388671875,True,7.5734,0.010081
SPY,751.280029296875,put,0,731.0,0.02,0.01,0.02,0.015,2564.0,0.2148516015625,False,7.5734,0.010081
SPY,751.280029296875,call,0,732.0,18.38,18.49,20.28,19.385,20.0,0.42676354492187507,True,7.5734,0.010081
SPY,751.280029296875,put,0,732.0,0.02,0.02,0.03,0.025,3729.0,0.2148516015625,False,7.5734,0.010081
SPY,751.280029296875,call,0,733.0,18.95,17.6,19.28,18.44,67.0,0.41089456298828125,True,7.5734,0.010081
SPY,751.280029296875,put,0,733.0,0.03,0.02,0.03,0.025,2373.0,0.20508607421874997,False,7.5734,0.010081
SPY,751.280029296875,call,0,734.0,17.75,16.5,18.29,17.395,10.0,0.39600213378906257,True,7.5734,0.010081
SPY,751.280029296875,put,0,734.0,0.03,0.02,0.03,0.025,3131.0,0.195320546875,False,7.5734,0.010081
SPY,751.280029296875,call,0,735.0,15.21,16.5,17.0,16.75,41.0,0.34326828613281246,True,7.5734,0.010081
SPY,751.280029296875,put,0,735.0,0.04,0.03,0.04,0.035,6467.0,0.19336744140625,False,7.5734,0.010081
SPY,751.280029296875,call,0,736.0,15.4,14.51,16.3,15.405,19.0,0.36475244628906256,True,7.5734,0.010081
SPY,751.280029296875,put,0,736.0,0.03,0.03,0.04,0.035,5364.0,0.18262536132812499,False,7.5734,0.010081
SPY,751.280029296875,call,0,737.0,14.09,14.04,15.0,14.52,115.0,0.3122627368164062,True,7.5734,0.010081
SPY,751.280029296875,put,0,737.0,0.04,0.04,0.05,0.045,6537.0,0.17774259765625,False,7.5734,0.010081
SPY,751.280029296875,call,0,738.0,13.85,12.53,14.0,13.265,210.0,0.2966378930664062,True,7.5734,0.010081
SPY,751.280029296875,put,0,738.0,0.04,0.04,0.05,0.045,7643.0,0.16700051757812504,False,7.5734,0.010081
SPY,751.280029296875,call,0,739.0,12.41,11.75,13.01,12.38,265.0,0.2819896020507812,True,7.5734,0.010081
SPY,751.280029296875,put,0,739.0,0.05,0.05,0.06,0.055,8057.0,0.161141201171875,False,7.5734,0.010081
SPY,751.280029296875,call,0,740.0,11.81,11.63,12.02,11.825,658.0,0.2668530346679688,True,7.5734,0.010081
SPY,751.280029296875,put,0,740.0,0.08,0.07,0.08,0.075,35402.0,0.157234990234375,False,7.5734,0.010081
SPY,751.280029296875,call,0,741.0,10.69,10.65,11.04,10.845,273.0,0.25269302001953126,True,7.5734,0.010081
SPY,751.280029296875,put,0,741.0,0.08,0.08,0.09,0.085,9252.0,0.1489342919921875,False,7.5734,0.010081
SPY,751.280029296875,call,0,742.0,9.61,9.65,10.04,9.845,815.0,0.23609162353515623,True,7.5734,0.010081
SPY,751.280029296875,put,0,742.0,0.11,0.1,0.12,0.11,14159.0,0.1450280810546875,False,7.5734,0.010081
SPY,751.280029296875,call,0,743.0,8.86,8.62,9.07,8.845,718.0,0.22205367797851558,True,7.5734,0.010081
SPY,751.280029296875,put,0,743.0,0.13,0.13,0.14,0.135,21076.0,0.13672738281250002,False,7.5734,0.010081
SPY,751.280029296875,call,0,744.0,7.91,7.7,8.12,7.91,1627.0,0.2092364233398437,True,7.5734,0.010081
SPY,751.280029296875,put,0,744.0,0.18,0.17,0.18,0.175,20407.0,0.13086806640624998,False,7.5734,0.010081
SPY,751.280029296875,call,0,745.0,7.04,6.79,7.17,6.98,4211.0,0.19568675415039063,True,7.5734,0.010081
SPY,751.280029296875,put,0,745.0,0.22,0.22,0.23,0.225,56020.0,0.12476461181640625,False,7.5734,0.010081
SPY,751.280029296875,call,0,746.0,6.0,5.98,6.21,6.095,10198.0,0.1801839794921875,True,7.5734,0.010081
SPY,751.280029296875,put,0,746.0,0.29,0.28,0.29,0.285,28114.0,0.1176846044921875,False,7.5734,0.010081
SPY,751.280029296875,call,0,747.0,5.2,5.12,5.2,5.16,5645.0,0.1596763720703125,True,7.5734,0.010081
SPY,751.280029296875,put,0,747.0,0.37,0.36,0.37,0.365,37340.0,0.11060459716796875,False,7.5734,0.010081
SPY,751.280029296875,call,0,748.0,4.3,4.23,4.31,4.27,21508.0,0.147469462890625,True,7.5734,0.010081
SPY,751.280029296875,put,0,748.0,0.47,0.47,0.48,0.475,71269.0,0.10328045166015623,False,7.5734,0.010081
SPY,751.280029296875,call,0,749.0,3.38,3.38,3.47,3.425,47791.0,0.13660531372070314,True,7.5734,0.010081
SPY,751.280029296875,put,0,749.0,0.62,0.62,0.63,0.625,71656.0,0.09595630615234377,False,7.5734,0.010081
SPY,751.280029296875,call,0,750.0,2.65,2.62,2.65,2.635,93649.0,0.124032197265625,True,7.5734,0.010081
SPY,751.280029296875,put,0,750.0,0.84,0.84,0.86,0.85,134998.0,0.0898528515625,False,7.5734,0.010081
SPY,751.280029296875,call,0,751.0,1.97,1.94,1.97,1.955,112009.0,0.11646391357421876,True,7.5734,0.010081
SPY,751.280029296875,put,0,751.0,1.16,1.15,1.16,1.155,84590.0,0.08252870605468751,False,7.5734,0.010081
SPY,751.280029296875,call,0,752.0,1.36,1.36,1.37,1.365,133557.0,0.10865149169921876,False,7.5734,0.010081
SPY,751.280029296875,put,0,752.0,1.56,1.56,1.58,1.57,52164.0,0.07557076782226566,True,7.5734,0.010081
SPY,751.280029296875,call,0,753.0,0.9,0.9,0.92,0.91,100695.0,0.10425700439453123,False,7.5734,0.010081
SPY,751.280029296875,put,0,753.0,2.09,2.08,2.14,2.11,17281.0,0.06788041503906252,True,7.5734,0.010081
SPY,751.280029296875,call,0,754.0,0.58,0.56,0.57,0.565,48006.0,0.09986251708984376,False,7.5734,0.010081
SPY,751.280029296875,put,0,754.0,2.71,2.73,2.81,2.77,6192.0,0.0522555712890625,True,7.5734,0.010081
SPY,751.280029296875,call,0,755.0,0.34,0.33,0.34,0.335,61847.0,0.09742113525390625,False,7.5734,0.010081
SPY,751.280029296875,put,0,755.0,3.51,3.5,3.59,3.545,5560.0,1.0000000000000003e-05,True,7.5734,0.010081
SPY,751.280029296875,call,0,756.0,0.19,0.19,0.2,0.195,32438.0,0.09693285888671876,False,7.5734,0.010081
SPY,751.280029296875,put,0,756.0,4.44,4.25,4.54,4.395,957.0,1.0000000000000003e-05,True,7.5734,0.010081
SPY,751.280029296875,call,0,757.0,0.11,0.1,0.11,0.105,22432.0,0.09620044433593751,False,7.5734,0.010081
SPY,751.280029296875,put,0,757.0,5.34,5.18,5.38,5.28,621.0,1.0000000000000003e-05,True,7.5734,0.010081
SPY,751.280029296875,call,0,758.0,0.05,0.05,0.06,0.055,13703.0,0.09668872070312501,False,7.5734,0.010081
SPY,751.280029296875,put,0,758.0,6.62,5.25,7.56,6.405,223.0,0.19751779052734375,True,7.5734,0.010081
SPY,751.280029296875,call,0,759.0,0.04,0.03,0.04,0.035,8988.0,0.100594931640625,False,7.5734,0.010081
SPY,751.280029296875,put,0,759.0,7.65,6.04,8.56,7.3,130.0,0.21497367065429687,True,7.5734,0.010081
SPY,751.280029296875,call,0,760.0,0.03,0.02,0.03,0.025,14719.0,0.106454248046875,False,7.5734,0.010081
SPY,751.280029296875,put,0,760.0,8.67,7.04,9.56,8.3,166.0,0.23206334350585936,True,7.5734,0.010081
SPY,751.280029296875,call,0,761.0,0.02,0.01,0.02,0.015,5093.0,0.11036045898437499,False,7.5734,0.010081
SPY,751.280029296875,put,0,761.0,9.32,8.04,10.56,9.3,37.0,0.24878680908203127,True,7.5734,0.010081
SPY,751.280029296875,call,0,762.0,0.02,0.01,0.02,0.015,275.0,0.12012598632812499,False,7.5734,0.010081
SPY,751.280029296875,put,0,762.0,10.62,9.04,11.56,10.3,46.0,0.2651440673828125,True,7.5734,0.010081
SPY,751.280029296875,call,0,763.0,0.01,0.01,0.02,0.015,574.0,0.1289149609375,False,7.5734,0.010081
SPY,751.280029296875,put,0,763.0,11.61,10.04,12.56,11.3,63.0,0.28125718749999995,True,7.5734,0.010081
SPY,751.280029296875,call,0,764.0,0.02,0.01,0.02,0.015,278.0,0.13868048828125001,False,7.5734,0.010081
SPY,751.280029296875,put,0,764.0,12.62,11.04,13.56,12.3,29.0,0.29688203124999996,True,7.5734,0.010081
SPY,751.280029296875,call,0,765.0,0.01,0.01,0.02,0.015,1493.0,0.148446015625,False,7.5734,0.010081
SPY,751.280029296875,put,0,765.0,13.55,12.03,14.7,13.365,38.0,0.3283758569335937,True,7.5734,0.010081
SPY,751.280029296875,call,0,766.0,0.01,0.0,0.01,0.005,749.0,0.1445398046875,False,7.5734,0.010081
SPY,751.280029296875,call,0,767.0,0.01,0.0,0.01,0.005,688.0,0.15430533203125002,False,7.5734,0.010081
SPY,751.280029296875,call,0,768.0,0.01,0.0,0.01,0.005,616.0,0.16407085937500002,False,7.5734,0.010081
SPY,751.280029296875,call,0,769.0,0.01,0.0,0.01,0.005,291.0,0.17188328125000002,False,7.5734,0.010081
SPY,751.280029296875,call,0,770.0,0.01,0.0,0.01,0.005,415.0,0.179695703125,False,7.5734,0.010081
SPY,751.280029296875,put,0,770.0,18.43,17.03,19.69,18.36,14.0,0.40381455566406255,True,7.5734,0.010081
SPY,751.280029296875,call,0,771.0,0.02,0.0,0.01,0.005,6.0,0.187508125,False,7.5734,0.010081
SPY,751.280029296875,call,0,772.0,0.01,0.0,0.01,0.005,1.0,0.195320546875,False,7.5734,0.010081
SPY,751.280029296875,call,0,773.0,0.01,0.0,0.01,0.005,20.0,0.20313296874999998,False,7.5734,0.010081
SPY,751.280029296875,call,0,774.0,0.01,0.0,0.01,0.005,5.0,0.2148516015625,False,7.5734,0.010081
SPY,751.280029296875,call,0,775.0,0.01,0.0,0.01,0.005,22.0,0.22266402343749997,False,7.5734,0.010081
SPY,751.280029296875,call,0,776.0,0.01,0.0,0.01,0.005,2.0,0.2304764453125,False,7.5734,0.010081
SPY,751.280029296875,call,0,777.0,0.01,0.0,0.01,0.005,5.0,0.23828886718749998,False,7.5734,0.010081
SPY,751.280029296875,call,0,778.0,0.01,0.0,0.01,0.005,30.0,0.2461012890625,False,7.5734,0.010081
SPY,751.280029296875,call,0,779.0,0.01,0.0,0.01,0.005,30.0,0.25391371093750004,False,7.5734,0.010081
SPY,751.280029296875,call,0,780.0,0.01,0.0,0.01,0.005,1.0,0.2617261328125,False,7.5734,0.010081
SPY,751.280029296875,call,0,781.0,0.01,0.0,0.01,0.005,2516.0,0.2695385546875,False,7.5734,0.010081
SPY,751.280029296875,call,0,782.0,0.01,0.0,0.01,0.005,1.0,0.27735097656249996,False,7.5734,0.010081
SPY,751.280029296875,call,0,783.0,0.01,0.0,0.01,0.005,71.0,0.28516339843749994,False,7.5734,0.010081
SPY,751.280029296875,call,0,784.0,0.01,0.0,0.01,0.005,72.0,0.29688203124999996,False,7.5734,0.010081
SPY,751.280029296875,call,0,785.0,0.01,0.0,0.01,0.005,120.0,0.304694453125,False,7.5734,0.010081
SPY,751.280029296875,call,0,786.0,0.01,0.0,0.01,0.005,1.0,0.31250687499999996,False,7.5734,0.010081
SPY,751.280029296875,call,0,787.0,0.03,0.0,0.01,0.005,,0.32031929687499994,False,7.5734,0.010081
SPY,751.280029296875,call,0,788.0,0.01,0.0,0.01,0.005,1.0,0.32813171874999997,False,7.5734,0.010081
SPY,751.280029296875,call,0,789.0,0.01,0.0,0.01,0.005,1.0,0.335944140625,False,7.5734,0.010081
SPY,751.280029296875,call,0,790.0,0.02,0.0,0.01,0.005,,0.3437565625,False,7.5734,0.010081
SPY,751.280029296875,call,0,791.0,0.01,0.0,0.01,0.005,,0.35156898437499995,False,7.5734,0.010081
SPY,751.280029296875,call,0,792.0,0.01,0.0,0.01,0.005,10.0,0.35938140625,False,7.5734,0.010081
SPY,751.280029296875,call,0,793.0,0.01,0.0,0.01,0.005,1392.0,0.367193828125,False,7.5734,0.010081
SPY,751.280029296875,call,0,794.0,0.02,0.0,0.01,0.005,,0.37500625,False,7.5734,0.010081
SPY,751.280029296875,call,0,795.0,0.01,0.0,0.01,0.005,6.0,0.38281867187499996,False,7.5734,0.010081
SPY,751.280029296875,call,0,800.0,0.01,0.0,0.01,0.005,1.0,0.414068359375,False,7.5734,0.010081
SPY,751.280029296875,call,0,805.0,0.01,0.0,0.01,0.005,1.0,0.45313046875,False,7.5734,0.010081
SPY,751.280029296875,call,0,810.0,0.01,0.0,0.01,0.005,,0.49219257812500006,False,7.5734,0.010081
SPY,751.280029296875,call,0,815.0,0.01,0.0,0.01,0.005,1.0,0.500005,False,7.5734,0.010081
SPY,751.280029296875,call,0,820.0,0.01,0.0,0.01,0.005,,0.5312546875,False,7.5734,0.010081
SPY,751.280029296875,call,0,825.0,0.01,0.0,0.01,0.005,,0.5625043750000001,False,7.5734,0.010081
SPY,751.280029296875,put,1,500.0,0.02,0.0,0.01,0.005,20.0,1.5937520312499998,False,7.5734,0.010081
SPY,751.280029296875,put,1,515.0,0.03,0.0,0.01,0.005,,1.5000025,False,7.5734,0.010081
SPY,751.280029296875,put,1,520.0,0.03,0.0,0.01,0.005,,1.4375028125,False,7.5734,0.010081
SPY,751.280029296875,put,1,525.0,0.01,0.0,0.01,0.005,10.0,1.40625296875,False,7.5734,0.010081
SPY,751.280029296875,put,1,530.0,0.04,0.0,0.01,0.005,,1.3750031249999999,False,7.5734,0.010081
SPY,751.280029296875,put,1,535.0,0.04,0.0,0.01,0.005,,1.3437532812499997,False,7.5734,0.010081
SPY,751.280029296875,put,1,540.0,0.04,0.0,0.01,0.005,,1.3125034374999998,False,7.5734,0.010081
SPY,751.280029296875,put,1,550.0,0.06,0.0,0.01,0.005,15.0,1.2500037499999999,False,7.5734,0.010081
SPY,751.280029296875,put,1,560.0,0.01,0.0,0.01,0.005,1112.0,1.15625421875,False,7.5734,0.010081
SPY,751.280029296875,put,1,565.0,0.01,0.0,0.01,0.005,,1.125004375,False,7.5734,0.010081
SPY,751.280029296875,put,1,570.0,0.01,0.0,0.01,0.005,,1.09375453125,False,7.5734,0.010081
SPY,751.280029296875,put,1,575.0,0.01,0.0,0.01,0.005,,1.0625046875000002,False,7.5734,0.010081
SPY,751.280029296875,put,1,580.0,0.01,0.0,0.01,0.005,20.0,1.0312548437500002,False,7.5734,0.010081
SPY,751.280029296875,put,1,585.0,0.09,0.0,0.01,0.005,2.0,1.000005,False,7.5734,0.010081
SPY,751.280029296875,put,1,590.0,0.01,0.0,0.01,0.005,30.0,0.9687503125,False,7.5734,0.010081
SPY,751.280029296875,put,1,595.0,0.1,0.0,0.01,0.005,314.0,0.937500625,False,7.5734,0.010081
SPY,751.280029296875,put,1,605.0,0.02,0.0,0.01,0.005,,0.87500125,False,7.5734,0.010081
SPY,751.280029296875,put,1,610.0,0.01,0.0,0.01,0.005,2.0,0.8437515624999999,False,7.5734,0.010081
SPY,751.280029296875,put,1,615.0,0.06,0.0,0.01,0.005,15.0,0.8125018749999999,False,7.5734,0.010081
SPY,751.280029296875,put,1,620.0,0.01,0.0,0.01,0.005,5.0,0.7812521875,False,7.5734,0.010081
SPY,751.280029296875,put,1,625.0,0.02,0.0,0.01,0.005,10.0,0.7500025,False,7.5734,0.010081
SPY,751.280029296875,put,1,630.0,0.01,0.0,0.01,0.005,1.0,0.7187528125,False,7.5734,0.010081
SPY,751.280029296875,put,1,635.0,0.03,0.0,0.01,0.005,2.0,0.6875031250000001,False,7.5734,0.010081
SPY,751.280029296875,call,1,640.0,93.57,110.44,113.23,111.835,,1.111332568359375,True,7.5734,0.010081
SPY,751.280029296875,put,1,640.0,0.14,0.0,0.01,0.005,246.0,0.6562534375000001,False,7.5734,0.010081
SPY,751.280029296875,put,1,645.0,0.1,0.0,0.01,0.005,2.0,0.6250037500000001,False,7.5734,0.010081
SPY,751.280029296875,put,1,650.0,0.01,0.0,0.01,0.005,33.0,0.6093789062500001,False,7.5734,0.010081
SPY,751.280029296875,put,1,655.0,0.01,0.0,0.01,0.005,3.0,0.57812921875,False,7.5734,0.010081
SPY,751.280029296875,put,1,660.0,0.01,0.0,0.01,0.005,23.0,0.5468795312500001,False,7.5734,0.010081
SPY,751.280029296875,put,1,665.0,0.02,0.0,0.01,0.005,1.0,0.51562984375,False,7.5734,0.010081
