ticker,spot,type,dte,strike,lastPrice,bid,ask,midPrice,volume,impliedVolatility,inTheMoney,dividendRate,dividendYield
^SPX,7537.43017578125,call,0,7275.0,271.48,259.3,262.2,260.75,4.0,1.0000000000000003e-05,1.0,0.0,
^SPX,7537.43017578125,put,0,7275.0,0.1,0.05,0.15,0.1,421.0,0.260749580078125,0.0,0.0,
^SPX,7537.43017578125,call,0,7280.0,250.74,254.3,257.2,255.75,5.0,1.0000000000000003e-05,1.0,0.0,
^SPX,7537.43017578125,put,0,7280.0,0.1,0.05,0.15,0.1,193.0,0.2563550927734375,0.0,0.0,
^SPX,7537.43017578125,call,0,7285.0,164.7,249.3,252.3,250.8,1.0,1.0000000000000003e-05,1.0,0.0,
^SPX,7537.43017578125,put,0,7285.0,0.1,0.05,0.15,0.1,344.0,0.25171646728515623,0.0,0.0,
^SPX,7537.43017578125,call,0,7290.0,215.51,244.3,247.4,245.85,1.0,1.0000000000000003e-05,1.0,0.0,
^SPX,7537.43017578125,put,0,7290.0,0.1,0.05,0.15,0.1,2842.0,0.247077841796875,0.0,0.0,
^SPX,7537.43017578125,call,0,7295.0,210.31,240.0,242.9,241.45,1.0,0.27857166748046874,1.0,0.0,
^SPX,7537.43017578125,put,0,7295.0,0.15,0.05,0.15,0.1,131.0,0.24268335449218748,0.0,0.0,
^SPX,7537.43017578125,call,0,7300.0,233.63,235.0,237.9,236.45,57.0,0.273444765625,1.0,0.0,
^SPX,7537.43017578125,put,0,7300.0,0.1,0.05,0.15,0.1,2.0,0.23828886718749998,0.0,0.0,
^SPX,7537.43017578125,call,0,7305.0,231.67,229.9,232.8,231.35,5.0,0.2600171655273438,1.0,0.0,
^SPX,7537.43017578125,put,0,7305.0,0.12,0.05,0.15,0.1,14.0,0.23365024169921872,0.0,0.0,
^SPX,7537.43017578125,call,0,7310.0,140.99,224.3,227.4,225.85,1.0,1.0000000000000003e-05,1.0,0.0,
^SPX,7537.43017578125,put,0,7310.0,0.15,0.1,0.15,0.125,8.0,0.22901161621093752,0.0,0.0,
^SPX,7537.43017578125,call,0,7315.0,233.66,219.3,222.3,220.8,5.0,1.0000000000000003e-05,1.0,0.0,
^SPX,7537.43017578125,put,0,7315.0,0.1,0.1,0.15,0.125,730.0,0.22461712890624996,0.0,0.0,
^SPX,7537.43017578125,call,0,7320.0,225.58,215.0,217.7,216.35,6.0,0.23535920898437498,1.0,0.0,
^SPX,7537.43017578125,put,0,7320.0,0.1,0.1,0.2,0.15,328.0,0.22730264892578123,0.0,0.0,
^SPX,7537.43017578125,call,0,7325.0,214.2,210.0,212.9,211.45,492.0,0.24793232543945312,1.0,0.0,
^SPX,7537.43017578125,put,0,7325.0,0.15,0.1,0.2,0.15,9059.0,0.22266402343749997,0.0,0.0,
^SPX,7537.43017578125,call,0,7330.0,214.99,205.0,207.7,206.35,27.0,0.22571575073242187,1.0,0.0,
^SPX,7537.43017578125,put,0,7330.0,0.1,0.1,0.2,0.15,3296.0,0.21778125976562498,0.0,0.0,
^SPX,7537.43017578125,call,0,7335.0,202.05,199.4,202.2,200.8,19.0,1.0000000000000003e-05,1.0,0.0,
^SPX,7537.43017578125,put,0,7335.0,0.1,0.15,0.2,0.175,555.0,0.21314263427734376,0.0,0.0,
^SPX,7537.43017578125,call,0,7340.0,209.1,194.4,197.4,195.9,13.0,1.0000000000000003e-05,1.0,0.0,
^SPX,7537.43017578125,put,0,7340.0,0.15,0.15,0.2,0.175,352.0,0.20850400878906244,0.0,0.0,
^SPX,7537.43017578125,call,0,7345.0,113.69,189.4,192.3,190.85,5.0,1.0000000000000003e-05,1.0,0.0,
^SPX,7537.43017578125,put,0,7345.0,0.12,0.15,0.2,0.175,597.0,0.2036212451171875,0.0,0.0,
^SPX,7537.43017578125,call,0,7350.0,196.62,185.1,188.0,186.55,12.0,0.22852333984375,1.0,0.0,
^SPX,7537.43017578125,put,0,7350.0,0.25,0.15,0.25,0.2,12.0,0.20459779785156246,0.0,0.0,
^SPX,7537.43017578125,call,0,7355.0,105.62,180.0,182.9,181.45,4.0,0.21704884521484374,1.0,0.0,
^SPX,7537.43017578125,put,0,7355.0,0.25,0.15,0.25,0.2,50.0,0.1997150341796875,0.0,0.0,
^SPX,7537.43017578125,call,0,7360.0,185.69,174.4,177.4,175.9,17.0,1.0000000000000003e-05,1.0,0.0,
^SPX,7537.43017578125,put,0,7360.0,0.25,0.2,0.25,0.225,1.0,0.1948322705078125,0.0,0.0,
^SPX,7537.43017578125,call,0,7365.0,180.69,170.1,172.8,171.45,15.0,0.19983710327148438,1.0,0.0,
^SPX,7537.43017578125,put,0,7365.0,0.2,0.2,0.3,0.25,831.0,0.19446606323242188,0.0,0.0,
^SPX,7537.43017578125,call,0,7370.0,170.95,164.5,167.4,165.95,22.0,1.0000000000000003e-05,1.0,0.0,
^SPX,7537.43017578125,put,0,7370.0,0.2,0.2,0.3,0.25,891.0,0.18946123046875002,0.0,0.0,
^SPX,7537.43017578125,call,0,7375.0,170.69,159.5,162.5,161.0,1143.0,0.15528188476562502,1.0,0.0,
^SPX,7537.43017578125,put,0,7375.0,0.25,0.25,0.35,0.3,6.0,0.18836260864257812,0.0,0.0,
^SPX,7537.43017578125,call,0,7380.0,168.69,154.5,157.6,156.05,14.0,0.1667563793945313,1.0,0.0,
^SPX,7537.43017578125,put,0,7380.0,0.3,0.25,0.35,0.3,7.0,0.18335777587890623,0.0,0.0,
^SPX,7537.43017578125,call,0,7385.0,163.88,150.2,152.9,151.55,202.0,0.18579915771484373,1.0,0.0,
^SPX,7537.43017578125,put,0,7385.0,0.35,0.3,0.4,0.35,15.0,0.18164880859375,0.0,0.0,
^SPX,7537.43017578125,call,0,7390.0,155.84,144.6,147.5,146.05,34.0,0.1420984228515625,1.0,0.0,
^SPX,7537.43017578125,put,0,7390.0,0.35,0.35,0.4,0.375,7.0,0.1763998376464844,0.0,0.0,
^SPX,7537.43017578125,call,0,7395.0,134.43,140.2,143.1,141.65,6.0,0.18512777770996092,1.0,0.0,
^SPX,7537.43017578125,put,0,7395.0,0.45,0.4,0.45,0.425,5.0,0.17420259399414065,0.0,0.0,
^SPX,7537.43017578125,call,0,7400.0,147.21,134.6,137.8,136.2,99.0,0.16407085937500002,1.0,0.0,
^SPX,7537.43017578125,put,0,7400.0,0.45,0.45,0.5,0.475,57.0,0.17163914306640626,0.0,0.0,
^SPX,7537.43017578125,call,0,7405.0,140.13,130.3,133.2,131.75,330.0,0.17810880493164064,1.0,0.0,
^SPX,7537.43017578125,put,0,7405.0,0.5,0.45,0.55,0.5,57.0,0.1687094848632813,0.0,0.0,
^SPX,7537.43017578125,call,0,7410.0,136.94,124.7,127.9,126.3,203.0,0.15924913024902343,1.0,0.0,
^SPX,7537.43017578125,put,0,7410.0,0.6,0.5,0.6,0.55,19.0,0.16559672302246098,0.0,0.0,
^SPX,7537.43017578125,call,0,7415.0,131.22,119.8,122.9,121.35,137.0,0.15393912475585939,1.0,0.0,
^SPX,7537.43017578125,put,0,7415.0,0.65,0.55,0.6,0.575,2.0,0.16004257934570312,0.0,0.0,
^SPX,7537.43017578125,call,0,7420.0,124.9,115.5,118.3,116.9,27.0,0.1645591357421875,1.0,0.0,
^SPX,7537.43017578125,put,0,7420.0,0.7,0.6,0.75,0.675,5.0,0.16040878662109376,0.0,0.0,
^SPX,7537.43017578125,call,0,7425.0,118.03,110.2,113.1,111.65,69.0,0.15161981201171876,1.0,0.0,
^SPX,7537.43017578125,put,0,7425.0,0.75,0.7,0.75,0.725,98.0,0.15467153930664065,0.0,0.0,
^SPX,7537.43017578125,call,0,7430.0,111.52,105.0,108.1,106.55,2.0,0.14600463378906248,1.0,0.0,
^SPX,7537.43017578125,put,0,7430.0,1.0,0.8,0.9,0.85,10.0,0.15387809020996096,0.0,0.0,
^SPX,7537.43017578125,call,0,7435.0,110.12,100.1,103.1,101.6,42.0,0.14026738647460937,1.0,0.0,
^SPX,7537.43017578125,put,0,7435.0,1.0,0.9,1.0,0.95,89.0,0.150948432006836,0.0,0.0,
^SPX,7537.43017578125,call,0,7440.0,102.99,95.5,98.4,96.95,46.0,0.14399049377441403,1.0,0.0,
^SPX,7537.43017578125,put,0,7440.0,1.0,1.0,1.1,1.05,165.0,0.1475915319824219,0.0,0.0,
^SPX,7537.43017578125,call,0,7445.0,96.09,91.0,93.9,92.45,142.0,0.15015498291015628,1.0,0.0,
^SPX,7537.43017578125,put,0,7445.0,1.25,1.1,1.25,1.175,9.0,0.14515015014648439,0.0,0.0,
^SPX,7537.43017578125,call,0,7450.0,95.8,85.5,88.6,87.05,454.0,0.13691048645019532,1.0,0.0,
^SPX,7537.43017578125,put,0,7450.0,1.4,1.25,1.35,1.3,52.0,0.14112187011718752,0.0,0.0,
^SPX,7537.43017578125,call,0,7455.0,89.92,81.3,84.2,82.75,66.0,0.1430749755859375,1.0,0.0,
^SPX,7537.43017578125,put,0,7455.0,1.5,1.4,1.55,1.475,19.0,0.13886359191894532,0.0,0.0,
^SPX,7537.43017578125,call,0,7460.0,83.42,76.6,79.5,78.05,6.0,0.1415796292114258,1.0,0.0,
^SPX,7537.43017578125,put,0,7460.0,1.65,1.6,1.75,1.675,69.0,0.13602548553466798,0.0,0.0,
^SPX,7537.43017578125,call,0,7465.0,78.67,71.1,74.2,72.65,2.0,0.12952530639648438,1.0,0.0,
^SPX,7537.43017578125,put,0,7465.0,1.9,1.85,1.95,1.9,49.0,0.1326685855102539,0.0,0.0,
^SPX,7537.43017578125,call,0,7470.0,68.47,67.3,68.9,68.1,1.0,0.11731839721679688,1.0,0.0,
^SPX,7537.43017578125,put,0,7470.0,2.2,2.15,2.25,2.2,47.0,0.13037979003906247,0.0,0.0,
